"0,1-d","2,1-d","3,1-d","4,1-d"
12,4,5,0
29,2,0,0
13,4,5,0
12,0,0,0
10,4,5,0
10,4,5,0
6,4,5,0
19,8,20,9
13,8,20,9
7,6,15,9
24,16,55,27
21,10,30,18
21,8,20,9
18,6,15,9
19,6,15,9
16,0,0,0
17,4,5,0
16,2,0,0
22,2,0,0
6,4,5,0
6,4,5,0
15,10,30,18
15,10,20,9
12,6,15,9
13,6,15,9
11,4,5,0
13,2,0,0
12,6,15,9
10,6,15,9
8,0,0,0
8,4,5,0
10,2,0,0
10,0,0,0
4,4,5,0
21,0,0,0
7,0,0,0
29,2,0,0
44,22,40,9
26,6,15,9
37,8,20,9
32,6,10,0
24,6,15,9
23,4,5,0
26,2,0,0
23,4,5,0
30,4,5,0
26,6,5,0
23,4,0,0
24,6,5,0
22,2,0,0
23,4,5,0
22,2,0,0
28,4,5,0
21,0,0,0
7,4,5,0
7,4,5,0
14,4,5,0
14,4,5,0
10,4,5,0
6,4,5,0
7,6,5,0
5,2,0,0
4,4,5,0
23,6,0,0
9,2,0,0
8,2,0,0
8,4,5,0
13,4,5,0
23,2,0,0
20,2,0,0
23,8,30,36
35,8,30,36
39,2,0,0
19,2,0,0
19,0,0,0
20,0,0,0
18,0,0,0
19,0,0,0
17,0,0,0
9,4,5,0
23,0,0,0
12,2,0,0
13,8,25,18
9,8,25,18
8,6,15,9
11,6,15,9
10,2,0,0
18,4,5,0
13,4,5,0
16,8,20,9
14,4,5,0
16,6,15,9
13,4,5,0
11,0,0,0
31,2,0,0
18,8,30,36
17,8,30,36
14,8,30,36
8,0,0,0
12,8,30,36
15,8,30,36
7,0,0,0
11,0,0,0
1,0,0,0
11,4,0,0
10,2,0,0
7,0,0,0
7,0,0,0
8,2,0,0
22,4,5,0
25,4,5,0
56,20,90,135
42,16,80,126
41,10,50,90
22,0,0,0
35,10,40,45
28,0,0,0
26,6,15,9
26,10,50,90
35,10,50,90
26,6,15,9
28,6,15,9
23,6,15,9
31,6,15,9
2,2,0,0
7,4,5,0
22,10,50,90
22,10,50,90
24,10,50,90
23,10,50,90
24,14,105,315
24,14,105,315
24,14,105,315
24,14,105,315
24,14,105,315
24,14,105,315
18,2,0,0
18,2,0,0
28,18,85,126
48,12,65,117
34,14,75,126
21,10,50,90
30,6,10,0
33,12,45,45
23,10,50,90
16,6,5,0
14,2,0,0
5,0,0,0
5,0,0,0
5,2,0,0
3,2,0,0
3,2,0,0
14,2,0,0
7,6,0,0
5,2,0,0
5,2,0,0
6,4,5,0
6,4,5,0
8,4,5,0
6,4,5,0
11,4,5,0
6,6,15,9
12,6,15,9
12,6,15,9
13,2,0,0
19,4,5,0
10,2,0,0
20,4,5,0
13,4,5,0
4,0,0,0
10,2,0,0
12,6,15,9
13,6,15,9
9,6,10,0
12,8,10,0
7,2,0,0
6,4,5,0
13,6,10,0
7,4,5,0
5,0,0,0
5,0,0,0
11,6,5,0
15,4,5,0
9,0,0,0
10,4,5,0
17,2,0,0
5,2,0,0
7,6,15,9
11,4,5,0
15,0,0,0
10,4,0,0
9,2,0,0
8,0,0,0
10,0,0,0
11,4,5,0
15,2,0,0
11,2,0,0
4,4,5,0
21,10,15,0
18,2,0,0
35,4,5,0
11,2,0,0
17,0,0,0
36,4,5,0
12,2,0,0
11,0,0,0
10,8,30,36
13,6,15,9
24,2,0,0
15,6,10,0
10,6,5,0
2,2,0,0
7,4,5,0
8,4,5,0
6,2,0,0
5,4,5,0
14,10,10,0
9,0,0,0
12,4,5,0
10,2,0,0
14,2,0,0
7,0,0,0
5,0,0,0
13,6,15,9
19,2,0,0
13,0,0,0
17,8,20,9
17,8,20,9
12,4,5,0
3,0,0,0
1,0,0,0
4,2,0,0
5,0,0,0
6,4,5,0
10,4,5,0
6,4,5,0
9,2,0,0
3,0,0,0
6,2,0,0
11,2,0,0
6,2,0,0
6,2,0,0
24,8,25,18
19,2,0,0
28,2,0,0
28,4,5,0
26,6,0,0
25,14,60,63
22,8,30,36
27,18,60,63
19,2,0,0
21,6,15,9
19,2,0,0
22,2,0,0
22,8,30,36
23,10,40,45
19,0,0,0
22,0,0,0
17,8,30,36
13,0,0,0
22,8,30,36
13,0,0,0
19,2,0,0
20,2,0,0
14,2,0,0
27,8,30,36
21,8,30,36
14,2,0,0
12,6,15,9
14,4,5,0
12,8,20,9
10,6,15,9
19,8,20,9
14,0,0,0
8,4,5,0
6,0,0,0
9,4,5,0
12,4,5,0
8,4,5,0
39,6,15,9
11,6,15,9
14,6,15,9
12,6,15,9
1,0,0,0
26,4,5,0
24,2,0,0
22,4,5,0
16,2,0,0
22,2,0,0
18,2,0,0
16,2,0,0
17,0,0,0
12,2,0,0
12,4,5,0
12,2,0,0
14,4,5,0
12,4,5,0
11,2,0,0
16,2,0,0
31,16,20,0
18,4,5,0
17,0,0,0
25,6,10,0
21,2,0,0
15,2,0,0
19,6,10,0
16,4,5,0
15,2,0,0
16,4,5,0
15,2,0,0
15,2,0,0
3,2,0,0
3,2,0,0
18,0,0,0
14,4,5,0
13,4,0,0
15,4,5,0
12,2,0,0
17,6,15,9
15,6,15,9
9,6,15,9
9,6,15,9
30,2,0,0
23,2,0,0
21,4,5,0
28,6,10,0
23,0,0,0
28,2,0,0
22,6,10,0
19,4,5,0
18,2,0,0
18,2,0,0
19,2,0,0
20,6,0,0
22,2,0,0
18,2,0,0
19,4,5,0
9,0,0,0
8,2,0,0
5,0,0,0
5,0,0,0
9,2,0,0
12,2,0,0
6,0,0,0
16,2,0,0
11,2,0,0
5,2,0,0
5,0,0,0
6,2,0,0
8,0,0,0
8,2,0,0
2,2,0,0
13,8,25,18
15,8,25,18
11,6,15,9
12,4,5,0
13,6,10,0
12,4,5,0
12,4,5,0
11,2,0,0
11,2,0,0
10,0,0,0
19,6,15,9
17,6,15,9
16,2,0,0
13,2,0,0
10,0,0,0
13,2,0,0
10,0,0,0
12,0,0,0
17,2,0,0
9,2,0,0
12,4,0,0
11,2,0,0
9,2,0,0
9,2,0,0
8,0,0,0
10,4,0,0
11,8,30,36
16,14,60,63
10,6,15,9
11,8,30,36
12,10,40,45
13,8,30,36
8,8,30,36
9,8,30,36
12,6,15,9
10,2,0,0
13,8,30,36
14,10,40,45
20,2,0,0
9,2,0,0
5,2,0,0
9,8,30,36
20,4,5,0
12,4,5,0
12,10,10,0
12,4,5,0
9,0,0,0
19,2,0,0
20,6,0,0
11,0,0,0
9,0,0,0
13,2,0,0
13,2,0,0
9,0,0,0
13,8,30,36
18,8,30,36
12,8,30,36
23,12,40,36
17,8,30,36
15,6,10,0
10,2,0,0
18,4,5,0
10,2,0,0
13,10,0,0
7,2,0,0
42,2,0,0
7,2,0,0
7,2,0,0
6,0,0,0
8,2,0,0
43,4,0,0
8,2,0,0
8,2,0,0
18,4,0,0
2,2,0,0
22,8,30,36
20,12,15,0
23,6,10,0
19,6,10,0
17,4,5,0
19,2,0,0
14,0,0,0
16,4,5,0
18,4,5,0
17,0,0,0
10,6,15,9
8,6,15,9
17,6,15,9
15,2,0,0
12,2,0,0
12,6,5,0
19,8,10,0
9,4,5,0
9,4,5,0
11,2,0,0
8,2,0,0
9,2,0,0
8,6,15,9
17,8,20,9
9,2,0,0
15,6,15,9
17,4,5,0
24,2,0,0
14,4,5,0
13,2,0,0
14,2,0,0
14,4,5,0
14,4,5,0
5,4,5,0
16,10,50,90
15,10,50,90
10,10,50,90
2,0,0,0
24,8,30,36
15,2,0,0
3,2,0,0
21,10,50,90
16,10,50,90
17,0,0,0
33,2,0,0
25,12,25,9
21,6,10,0
24,6,15,9
22,6,15,9
15,10,50,90
15,4,5,0
40,4,5,0
11,2,0,0
11,2,0,0
21,14,105,315
16,14,105,315
15,14,105,315
15,14,105,315
15,14,105,315
15,14,105,315
15,14,105,315
5,4,5,0
8,4,5,0
9,4,5,0
3,0,0,0
15,2,0,0
11,0,0,0
8,2,0,0
20,4,5,0
19,6,15,9
28,8,25,18
22,4,5,0
19,8,25,18
20,8,15,9
12,6,10,0
12,12,15,0
27,4,5,0
15,4,5,0
20,2,0,0
12,6,10,0
27,4,5,0
15,4,5,0
20,2,0,0
21,2,0,0
14,2,0,0
11,0,0,0
11,2,0,0
13,4,0,0
11,2,0,0
14,4,5,0
10,0,0,0
15,8,15,9
17,2,0,0
15,8,25,18
15,8,25,18
14,0,0,0
11,0,0,0
11,0,0,0
6,2,0,0
9,2,0,0
8,6,15,9
8,6,15,9
5,0,0,0
4,0,0,0
4,0,0,0
15,6,10,0
9,4,5,0
11,2,0,0
12,10,50,90
12,10,50,90
13,10,50,90
15,10,50,90
10,2,0,0
8,2,0,0
10,10,50,90
11,10,50,90
13,10,50,90
11,10,50,90
13,10,50,90
14,10,50,90
15,0,0,0
10,4,5,0
10,4,5,0
2,2,0,0
12,4,5,0
18,0,0,0
10,2,0,0
9,0,0,0
11,2,0,0
47,2,0,0
79,60,2175,36540
68,60,2175,36540
68,60,2175,36540
66,60,2175,36540
66,60,2175,36540
66,60,2175,36540
67,60,2175,36540
66,60,2175,36540
66,60,2175,36540
66,60,2175,36540
66,60,2175,36540
66,60,2175,36540
66,60,2175,36540
66,60,2175,36540
66,60,2175,36540
66,60,2175,36540
66,60,2175,36540
66,60,2175,36540
66,60,2175,36540
66,60,2175,36540
66,60,2175,36540
66,60,2175,36540
66,60,2175,36540
66,60,2175,36540
66,60,2175,36540
67,60,2175,36540
66,60,2175,36540
66,60,2175,36540
66,60,2175,36540
66,60,2175,36540
21,4,5,0
19,2,0,0
18,2,0,0
17,4,5,0
13,4,5,0
16,2,0,0
11,0,0,0
11,0,0,0
7,4,5,0
9,8,10,0
7,4,5,0
7,4,5,0
6,0,0,0
11,2,0,0
10,2,0,0
6,2,0,0
6,2,0,0
6,4,5,0
6,4,5,0
31,0,0,0
23,4,5,0
10,2,0,0
17,2,0,0
9,0,0,0
6,2,0,0
4,2,0,0
17,8,10,0
14,8,10,0
13,2,0,0
14,6,5,0
26,6,5,0
12,4,5,0
11,2,0,0
12,4,5,0
11,4,5,0
23,4,5,0
9,4,5,0
9,2,0,0
7,0,0,0
6,6,5,0
4,2,0,0
10,2,0,0
19,8,15,9
17,6,15,9
12,6,15,9
12,6,15,9
10,2,0,0
4,2,0,0
8,4,5,0
9,2,0,0
10,0,0,0
9,0,0,0
4,0,0,0
11,8,15,0
10,6,10,0
10,4,5,0
8,2,0,0
13,6,10,0
13,4,5,0
7,0,0,0
39,6,15,9
61,8,30,36
34,0,0,0
37,6,10,0
30,8,20,9
25,0,0,0
35,6,15,9
29,8,30,36
29,4,5,0
32,4,0,0
28,6,15,9
29,2,0,0
28,4,5,0
2,2,0,0
8,2,0,0
7,4,5,0
15,2,0,0
18,2,0,0
16,4,5,0
16,2,0,0
16,4,0,0
15,2,0,0
20,4,5,0
26,8,5,0
11,2,0,0
4,2,0,0
4,2,0,0
10,2,0,0
10,2,0,0
12,4,5,0
8,6,15,9
11,6,15,9
6,2,0,0
8,2,0,0
9,6,15,9
11,2,0,0
6,0,0,0
7,2,0,0
9,8,30,36
12,8,30,36
6,0,0,0
9,4,5,0
22,2,0,0
11,2,0,0
7,0,0,0
8,2,0,0
11,8,30,36
10,4,5,0
8,4,5,0
6,2,0,0
7,0,0,0
9,0,0,0
20,8,10,0
28,6,10,0
25,6,10,0
16,4,5,0
19,4,5,0
22,2,0,0
19,2,0,0
19,6,10,0
20,6,10,0
18,2,0,0
19,2,0,0
14,0,0,0
11,4,5,0
12,4,5,0
12,10,15,9
9,6,15,9
6,2,0,0
6,2,0,0
11,6,15,9
8,2,0,0
8,2,0,0
8,2,0,0
12,2,0,0
10,2,0,0
30,4,0,0
13,2,0,0
6,4,5,0
9,0,0,0
4,0,0,0
7,2,0,0
12,2,0,0
16,8,20,9
14,4,5,0
17,6,15,9
25,2,0,0
17,2,0,0
17,2,0,0
19,2,0,0
15,6,15,9
16,6,15,9
15,6,15,9
6,4,5,0
8,4,5,0
7,2,0,0
8,0,0,0
7,2,0,0
13,6,15,9
11,6,15,9
6,2,0,0
10,6,15,9
15,2,0,0
14,2,0,0
17,2,0,0
16,10,5,0
12,4,5,0
12,2,0,0
13,4,5,0
15,4,5,0
12,4,5,0
10,2,0,0
10,2,0,0
8,4,5,0
4,2,0,0
3,2,0,0
5,4,5,0
7,4,5,0
6,4,5,0
7,2,0,0
19,4,5,0
17,4,5,0
18,6,15,9
25,6,15,9
20,2,0,0
24,6,15,9
17,2,0,0
17,0,0,0
14,0,0,0
17,0,0,0
17,0,0,0
10,2,0,0
7,2,0,0
8,0,0,0
7,4,0,0
5,2,0,0
5,2,0,0
11,0,0,0
11,0,0,0
7,0,0,0
6,0,0,0
6,0,0,0
4,4,5,0
4,4,5,0
4,4,5,0
12,2,0,0
29,4,5,0
24,4,5,0
16,2,0,0
19,2,0,0
16,4,5,0
13,4,5,0
13,4,5,0
11,0,0,0
13,4,5,0
14,4,5,0
8,4,5,0
8,0,0,0
6,0,0,0
6,4,5,0
7,2,0,0
13,0,0,0
13,2,0,0
20,2,0,0
17,4,5,0
11,4,5,0
11,4,5,0
9,6,15,9
34,2,0,0
10,2,0,0
10,2,0,0
26,0,0,0
9,0,0,0
10,2,0,0
23,14,25,0
26,4,5,0
27,10,10,0
19,4,5,0
13,4,5,0
15,8,10,0
12,2,0,0
8,2,0,0
6,0,0,0
27,6,5,0
28,6,10,0
20,4,5,0
14,4,5,0
20,4,5,0
16,4,5,0
13,2,0,0
19,4,0,0
32,4,5,0
24,2,0,0
20,2,0,0
16,2,0,0
17,4,5,0
17,4,5,0
7,2,0,0
7,2,0,0
6,0,0,0
5,0,0,0
17,2,0,0
52,12,65,117
38,14,75,126
25,10,50,90
34,8,15,0
37,12,45,45
27,10,50,90
18,4,5,0
25,4,5,0
24,4,5,0
4,2,0,0
7,2,0,0
15,6,15,9
14,4,5,0
8,2,0,0
14,4,5,0
7,4,5,0
10,2,0,0
10,2,0,0
21,10,50,90
10,4,5,0
11,6,5,0
12,8,15,0
9,2,0,0
14,4,5,0
14,4,5,0
16,2,0,0
9,2,0,0
6,0,0,0
5,2,0,0
7,2,0,0
17,0,0,0
5,0,0,0
5,0,0,0
5,0,0,0
18,0,0,0
16,0,0,0
29,8,5,0
15,2,0,0
14,2,0,0
14,4,5,0
15,4,5,0
13,2,0,0
9,4,5,0
7,4,5,0
7,4,5,0
37,34,680,6120
37,34,680,6120
37,34,680,6120
37,34,680,6120
37,34,680,6120
37,34,680,6120
37,34,680,6120
37,34,680,6120
37,34,680,6120
37,34,680,6120
38,34,680,6120
38,34,680,6120
37,34,680,6120
38,34,680,6120
37,34,680,6120
37,6,15,9
22,4,0,0
35,8,15,9
29,6,15,9
21,2,0,0
20,0,0,0
23,0,0,0
22,0,0,0
30,4,5,0
2,2,0,0
18,2,0,0
20,4,5,0
30,2,0,0
30,0,0,0
13,2,0,0
28,2,0,0
21,2,0,0
15,2,0,0
19,10,5,0
14,4,5,0
10,6,15,9
13,8,15,9
12,6,15,9
7,2,0,0
19,6,15,9
14,6,15,9
20,4,0,0
18,2,0,0
15,2,0,0
13,4,5,0
14,4,5,0
12,2,0,0
11,0,0,0
14,4,5,0
12,2,0,0
17,2,0,0
16,2,0,0
14,2,0,0
9,2,0,0
9,2,0,0
11,6,15,9
16,2,0,0
10,0,0,0
11,2,0,0
7,0,0,0
23,2,0,0
20,4,5,0
19,0,0,0
22,2,0,0
21,2,0,0
21,4,0,0
26,4,0,0
19,2,0,0
20,0,0,0
18,0,0,0
5,0,0,0
5,0,0,0
5,0,0,0
19,8,10,0
22,6,15,9
20,4,5,0
32,26,80,54
23,12,35,18
18,6,10,0
22,4,5,0
24,6,15,9
19,8,30,36
19,8,30,36
19,8,30,36
16,2,0,0
21,6,10,0
24,6,15,9
15,6,15,9
8,0,0,0
8,2,0,0
11,0,0,0
8,4,5,0
6,2,0,0
13,4,0,0
6,2,0,0
25,14,35,18
20,4,5,0
24,4,5,0
18,2,0,0
26,8,15,9
21,8,30,36
21,8,30,36
21,8,30,36
18,2,0,0
22,2,0,0
18,2,0,0
15,6,5,0
17,6,15,9
13,2,0,0
9,2,0,0
10,4,5,0
8,4,5,0
5,4,5,0
3,0,0,0
5,0,0,0
3,2,0,0
5,0,0,0
5,0,0,0
13,6,15,9
15,4,5,0
16,6,5,0
11,4,5,0
14,8,15,9
9,0,0,0
22,6,5,0
9,4,5,0
6,0,0,0
10,4,5,0
7,2,0,0
6,0,0,0
2,0,0,0
5,0,0,0
24,10,45,63
17,8,30,36
14,10,45,63
15,10,45,63
15,4,5,0
25,8,30,36
22,10,45,63
23,10,45,63
25,4,5,0
20,2,0,0
17,2,0,0
23,2,0,0
20,2,0,0
17,2,0,0
16,0,0,0
15,8,30,36
16,8,30,36
11,0,0,0
13,10,45,63
4,2,0,0
4,2,0,0
14,6,15,9
14,6,15,9
17,6,15,9
10,6,15,9
8,2,0,0
8,2,0,0
7,0,0,0
25,6,5,0
16,0,0,0
21,4,5,0
16,2,0,0
13,0,0,0
14,2,0,0
14,2,0,0
15,4,5,0
13,0,0,0
14,2,0,0
15,0,0,0
6,0,0,0
6,0,0,0
6,0,0,0
6,0,0,0
2,0,0,0
10,6,15,9
11,8,25,18
10,6,15,9
9,2,0,0
7,2,0,0
9,6,15,9
9,6,15,9
8,0,0,0
6,4,5,0
4,2,0,0
5,2,0,0
4,2,0,0
19,0,0,0
4,2,0,0
11,8,5,0
7,4,5,0
6,2,0,0
6,2,0,0
5,0,0,0
7,4,5,0
7,4,5,0
2,2,0,0
8,4,5,0
7,2,0,0
7,2,0,0
9,2,0,0
7,2,0,0
13,6,15,9
15,6,15,9
25,2,0,0
11,2,0,0
11,2,0,0
11,2,0,0
10,0,0,0
9,8,20,9
10,6,15,9
14,6,15,9
8,0,0,0
9,6,15,9
13,6,15,9
5,0,0,0
4,2,0,0
4,2,0,0
3,0,0,0
9,4,0,0
16,2,0,0
5,2,0,0
5,2,0,0
6,2,0,0
20,2,0,0
30,2,0,0
8,2,0,0
6,2,0,0
10,4,0,0
5,2,0,0
3,2,0,0
2,0,0,0
12,0,0,0
5,4,5,0
9,0,0,0
3,0,0,0
4,0,0,0
4,0,0,0
20,6,5,0
11,4,5,0
14,2,0,0
19,6,5,0
27,4,0,0
22,2,0,0
25,2,0,0
14,0,0,0
25,6,10,0
16,4,5,0
19,4,5,0
10,2,0,0
6,2,0,0
13,2,0,0
9,0,0,0
10,2,0,0
10,2,0,0
15,2,0,0
17,2,0,0
14,2,0,0
15,2,0,0
19,2,0,0
26,0,0,0
11,4,5,0
9,0,0,0
8,0,0,0
8,0,0,0
27,6,5,0
12,2,0,0
17,2,0,0
11,0,0,0
13,4,5,0
13,4,5,0
12,0,0,0
11,0,0,0
13,4,5,0
16,6,5,0
16,4,5,0
13,4,0,0
13,0,0,0
23,2,0,0
6,2,0,0
7,2,0,0
34,0,0,0
9,2,0,0
8,2,0,0
6,2,0,0
35,2,0,0
5,2,0,0
6,2,0,0
8,2,0,0
7,2,0,0
10,2,0,0
4,2,0,0
36,0,0,0
28,8,25,18
32,6,15,9
43,2,0,0
31,6,15,9
26,8,20,9
26,10,25,18
21,2,0,0
20,2,0,0
25,4,5,0
20,2,0,0
17,0,0,0
17,0,0,0
22,4,5,0
25,4,5,0
19,4,5,0
22,6,15,9
47,10,50,90
22,10,50,90
22,10,50,90
22,10,50,90
22,10,50,90
25,8,30,36
26,8,30,36
30,6,15,9
21,8,30,36
24,6,15,9
25,6,15,9
14,2,0,0
18,2,0,0
22,2,0,0
19,2,0,0
18,6,0,0
21,2,0,0
14,2,0,0
19,2,0,0
40,4,5,0
20,4,5,0
16,4,5,0
23,6,5,0
27,2,0,0
17,4,5,0
17,4,5,0
16,4,5,0
17,2,0,0
10,4,5,0
16,4,0,0
9,2,0,0
9,2,0,0
8,0,0,0
9,2,0,0
5,2,0,0
5,2,0,0
5,2,0,0
10,2,0,0
6,2,0,0
2,2,0,0
10,6,15,9
10,6,15,9
7,0,0,0
4,2,0,0
6,0,0,0
10,0,0,0
36,6,5,0
38,6,15,9
50,6,0,0
42,6,15,9
41,12,35,18
40,6,15,9
39,12,35,18
38,8,15,9
39,4,5,0
43,6,5,0
55,18,30,9
36,4,5,0
43,10,15,9
40,6,15,9
39,6,0,0
37,4,5,0
42,6,5,0
34,2,0,0
33,0,0,0
35,4,5,0
35,4,5,0
39,6,10,0
34,2,0,0
40,4,5,0
47,2,0,0
57,2,0,0
39,4,5,0
14,2,0,0
13,2,0,0
9,0,0,0
14,4,5,0
8,2,0,0
8,2,0,0
25,4,5,0
9,4,5,0
4,4,5,0
12,2,0,0
2,0,0,0
9,2,0,0
13,6,15,9
11,6,15,9
6,0,0,0
4,0,0,0
5,2,0,0
10,4,5,0
6,4,5,0
6,4,5,0
10,4,5,0
8,2,0,0
5,2,0,0
26,26,90,81
22,14,60,63
18,10,35,27
16,4,5,0
16,6,15,9
16,6,15,9
15,4,5,0
15,4,5,0
19,12,45,36
17,6,15,9
16,4,5,0
22,14,60,63
18,10,35,27
16,4,5,0
16,6,15,9
16,6,15,9
15,4,5,0
15,4,5,0
19,12,45,36
17,6,15,9
16,4,5,0
19,10,35,27
20,6,15,9
22,2,0,0
18,2,0,0
16,2,0,0
14,0,0,0
13,4,5,0
11,0,0,0
14,6,15,9
15,8,25,18
13,8,15,9
10,2,0,0
18,8,30,36
16,8,30,36
12,8,30,36
12,8,30,36
12,8,30,36
11,6,15,9
10,0,0,0
6,2,0,0
6,0,0,0
21,10,40,45
15,6,15,9
16,2,0,0
12,2,0,0
14,6,15,9
17,4,5,0
12,4,5,0
15,4,0,0
8,4,5,0
8,4,5,0
7,2,0,0
6,2,0,0
8,6,15,9
8,6,15,9
11,10,35,27
6,6,5,0
4,2,0,0
9,6,15,9
9,6,15,9
4,4,5,0
5,2,0,0
4,2,0,0
6,2,0,0
6,2,0,0
7,4,5,0
11,6,5,0
6,2,0,0
7,4,5,0
15,12,50,90
14,10,50,90
14,10,50,90
14,10,50,90
26,4,5,0
11,4,5,0
13,4,5,0
11,2,0,0
14,0,0,0
14,0,0,0
7,0,0,0
6,0,0,0
7,0,0,0
7,2,0,0
6,2,0,0
20,6,5,0
15,4,5,0
10,4,5,0
10,4,5,0
11,10,50,90
11,10,50,90
11,10,50,90
10,4,0,0
34,8,15,9
26,4,0,0
13,2,0,0
5,2,0,0
5,2,0,0
15,4,0,0
5,0,0,0
17,0,0,0
12,0,0,0
12,0,0,0
11,0,0,0
11,4,5,0
8,4,5,0
8,4,5,0
8,2,0,0
6,2,0,0
7,2,0,0
6,2,0,0
25,2,0,0
14,2,0,0
12,2,0,0
12,0,0,0
13,2,0,0
11,0,0,0
15,2,0,0
25,6,15,9
16,6,15,9
25,10,30,18
20,12,40,27
20,2,0,0
12,2,0,0
6,4,5,0
6,4,5,0
19,4,5,0
14,4,5,0
10,4,5,0
8,4,5,0
18,2,0,0
5,2,0,0
13,2,0,0
18,6,5,0
20,8,5,0
18,4,5,0
20,6,5,0
19,0,0,0
27,0,0,0
18,4,5,0
10,2,0,0
13,4,5,0
8,6,5,0
5,2,0,0
7,2,0,0
5,0,0,0
18,8,30,36
14,8,30,36
14,8,30,36
14,8,30,36
15,6,15,9
13,2,0,0
11,2,0,0
15,6,15,9
13,6,15,9
13,6,15,9
12,8,30,36
12,8,30,36
12,8,30,36
14,2,0,0
9,2,0,0
8,8,30,36
8,8,30,36
8,8,30,36
28,8,15,9
9,6,15,9
10,6,15,9
8,6,15,9
31,4,0,0
33,4,5,0
34,10,35,36
35,8,30,36
27,2,0,0
29,8,30,36
30,8,30,36
29,6,15,9
26,4,5,0
25,2,0,0
24,0,0,0
26,2,0,0
24,0,0,0
30,8,15,9
27,6,5,0
25,2,0,0
27,2,0,0
26,4,5,0
25,2,0,0
28,6,15,9
10,6,5,0
13,4,5,0
16,2,0,0
8,2,0,0
7,0,0,0
2,0,0,0
2,0,0,0
11,4,5,0
8,4,5,0
9,2,0,0
8,4,5,0
6,0,0,0
8,2,0,0
25,2,0,0
20,2,0,0
16,4,5,0
7,0,0,0
9,4,5,0
8,8,25,18
8,0,0,0
14,2,0,0
11,8,15,9
10,6,15,9
12,6,15,9
13,6,15,9
11,2,0,0
9,2,0,0
8,8,20,9
18,4,5,0
10,6,15,9
18,4,5,0
10,6,15,9
17,4,5,0
17,4,5,0
19,10,20,9
28,8,15,9
23,6,15,9
20,4,5,0
16,0,0,0
12,2,0,0
18,2,0,0
17,2,0,0
58,26,150,243
45,14,55,90
57,16,80,126
47,16,70,99
42,4,5,0
41,2,0,0
48,6,15,9
41,6,15,9
51,16,60,54
40,8,10,0
42,12,25,9
40,8,30,36
40,4,5,0
38,4,5,0
41,2,0,0
39,4,5,0
46,6,15,9
42,10,50,90
51,16,55,90
31,10,50,90
43,22,105,135
33,12,55,90
37,10,35,36
26,4,5,0
28,10,50,90
37,14,60,90
24,4,5,0
28,4,5,0
31,4,5,0
28,4,5,0
20,10,50,90
13,4,5,0
11,4,5,0
9,0,0,0
15,0,0,0
27,4,5,0
25,2,0,0
61,14,105,315
25,14,105,315
25,14,105,315
27,14,105,315
30,14,105,315
27,14,105,315
27,14,105,315
20,4,5,0
20,4,5,0
19,2,0,0
27,10,50,90
36,12,55,90
23,4,5,0
23,4,5,0
25,6,10,0
28,4,5,0
29,6,10,0
28,2,0,0
30,6,5,0
25,2,0,0
26,8,20,9
21,6,15,9
13,4,5,0
13,4,5,0
16,4,5,0
10,4,5,0
21,4,5,0
17,10,10,0
18,0,0,0
16,4,5,0
11,4,5,0
17,8,30,36
12,8,30,36
10,2,0,0
14,8,30,36
13,8,30,36
5,0,0,0
6,0,0,0
36,4,5,0
8,4,5,0
8,4,5,0
24,4,5,0
10,4,5,0
14,4,5,0
2,0,0,0
14,2,0,0
8,0,0,0
7,4,5,0
7,4,5,0
14,2,0,0
19,2,0,0
5,0,0,0
4,4,5,0
4,2,0,0
7,2,0,0
4,2,0,0
3,0,0,0
3,0,0,0
3,2,0,0
7,2,0,0
6,2,0,0
9,8,15,9
5,2,0,0
13,12,35,36
8,4,5,0
15,8,30,36
13,8,30,36
9,4,5,0
12,2,0,0
16,8,30,36
14,8,30,36
6,2,0,0
2,2,0,0
14,4,5,0
16,6,5,0
12,2,0,0
11,0,0,0
15,0,0,0
2,2,0,0
21,6,0,0
17,2,0,0
21,4,5,0
23,2,0,0
19,6,15,9
17,2,0,0
18,2,0,0
20,4,5,0
19,6,15,9
9,4,5,0
5,4,5,0
26,8,30,36
16,10,30,36
16,8,30,36
17,8,30,36
14,10,30,36
10,2,0,0
10,2,0,0
18,2,0,0
17,2,0,0
8,4,0,0
3,0,0,0
3,0,0,0
15,6,15,9
11,6,15,9
10,6,15,9
12,6,15,9
7,2,0,0
7,2,0,0
27,10,35,36
26,8,30,36
30,10,30,36
24,4,5,0
31,8,30,36
23,0,0,0
26,2,0,0
26,0,0,0
30,0,0,0
28,2,0,0
30,4,0,0
23,2,0,0
23,2,0,0
22,0,0,0
22,0,0,0
22,0,0,0
23,2,0,0
22,0,0,0
9,8,30,36
13,8,30,36
7,4,5,0
14,8,30,36
12,8,30,36
13,8,30,36
17,8,30,36
16,8,15,9
11,6,15,9
11,6,15,9
11,6,15,9
12,4,0,0
21,4,5,0
20,4,5,0
16,2,0,0
11,4,5,0
10,2,0,0
9,4,5,0
8,4,5,0
6,0,0,0
8,2,0,0
6,0,0,0
14,2,0,0
13,0,0,0
8,0,0,0
8,0,0,0
10,10,50,90
12,10,50,90
11,10,50,90
12,10,50,90
11,10,50,90
13,10,50,90
10,2,0,0
8,2,0,0
11,2,0,0
12,8,25,18
11,6,15,9
14,8,20,9
9,2,0,0
10,4,5,0
6,4,5,0
5,2,0,0
7,2,0,0
12,4,5,0
